사업명,부품관리번호,재고번호,군급분류,품명,도면번호,도면부품번호,규격번호,계약업체,최종수정일
K-2 전차,M00043084,375166444,6150.0,"케이블 조립체,전력용",61500125,61500125,,연합정밀(주),
K-2 전차,M00043086,375166445,1040.0,"점검등,연막탄 발사기용",61500127,61500127,,현대로템 주식회사,
K-2 전차,M00043089,375166448,5340.0,"손잡이,수동조작용",61500130,61500130,,삼호정밀,
K-2 전차,M00043091,375166450,1560.0,"덮개,레이돔용",61500151,61500151,,엘아이지넥스원주식회사,
K-2 전차,M00043093,375166452,5895.0,"덮개,전자통신 장비용",61500153,61500153,,평화정밀,2021-06-14
K-2 전차,M00043096,375166331,1015.0,"마개,포구용",61500157,61500157,,주식회사 천명하이텍,
K-2 전차,M00043097,375166334,1015.0,"조립치구,플런저용",61500159,61500159,,삼호정밀,
K-2 전차,M00043098,375166515,1015.0,"솔 부분품,소제용,포용",61500167,61500167,,삼호정밀,
K-2 전차,M00043099,375166511,1015.0,"손잡이,폐쇄기용",61500170,61500170,,삼호정밀,
K-2 전차,M00043101,375166513,2815.0,"방호물,디젤엔진용",61500182,61500182,,현대로템 주식회사,
K-2 전차,M00043102,375166514,2815.0,"방호물,디젤엔진용",61500187,61500187,,현대로템 주식회사,
K-2 전차,M00043104,375166516,5340.0,"덮개,보호,먼지와 습기 밀폐용",61500207,61500207,,평화정밀,2021-06-14
K-2 전차,M00043139,375166518,5365.0,심,61500208,61500208,,현대로템 주식회사,
K-2 전차,M00043534,375166332,1015.0,"핀,발사용",20032561,20032561,,덕인산업,2021-06-14
K-2 전차,M51935259,375110519,5360.0,"스프링,나선형,압축",Q25020485,25020485,,주식회사 유성엔지니어링,2021-06-14
K-2 전차,M00043803,375081258,2541.0,"덮개,사령관 지휘소 지붕용",60319720,60319720,,주식회사 나루지엠에스,
K-2 전차,M00043804,375089488,9999.0,쇠밧줄 조립체(견인케이블),60319755,60319755,,대창마린테크(주),2021-06-14
K-2 전차,M51685915,371801734,8465.0,"케이스,소총탄창용,20발입(국방색)",A70002311,A70002311-1,,주식회사 킴블스,
K-2 전차,M00042971,375083760,8105.0,방수 주머니,60791111,60791111,,강서실업,
K-2 전차,M00042871,375018756,8345.0,깃대,60756075,60756075,,광주교도소,
K-2 전차,M00042868,375018754,8345.0,"기,신호용",60756072,60756072,,현대로템 주식회사,
K-2 전차,M00042867,375019026,8105.0,"백,섬유제",60756071,60756071,,현대로템 주식회사,
K-2 전차,M00003147,375018717,8465.0,수통,60756250,60756250,,덕인산업,2021-06-14
K-2 전차,M00006178,375030076,4240.0,"필터조립체,가스용",60310781,60310781,,에스지생활안전 주식회사,
K-2 전차,M00040678,375166745,2530.0,트랙 슈 조립체,61543603,61543603,,엘에스엠트론 주식회사,
K-2 전차,M00043827,375057026,5310.0,"너트,평면형,신장와셔,육각형",60349766,60349766,,태창정밀,
K-2 전차,M51276907,375056984,5310.0,"너트,평면형,신장와셔,육각형",60349761,60349761,,엘에스엠트론 주식회사,
K-2 전차,M51379698,375166749,2530.0,선단 연결기,61543615,61543615,,엘에스엠트론 주식회사,
K-2 전차,M51379699,375166750,2530.0,웨지 볼트,61543616,61543616,,대창마린테크(주),2021-06-14
K-2 전차,M51379700,375166751,2530.0,웨지 너트,61543617,61543617,,대창마린테크(주),2021-06-14
K-2 전차,M51379701,375166752,2530.0,중앙 가이드,61543618,61543618,,엘에스엠트론 주식회사,
K-2 전차,M51379702,375166753,2530.0,가이드 캡,61543619,61543619,,엘에스엠트론 주식회사,
K-2 전차,M51379703,375166754,2530.0,가이드 볼트,61543620,61543620,,대창마린테크(주),2021-06-14
K-2 전차,M00044135,6903115,1005.0,"솔,손질용,소화기용",A20001271,7790452,,테크노와이시스템주식회사,
K-2 전차,M51221659,5564174,1005.0,"솔,손질용,소화기용",5564174,5564174,,테크노와이시스템주식회사,
K-2 전차,M51220947,5504037,1005.0,"솔,손질용,소화기용",5504037,5504037,,테크노와이시스템주식회사,
K-2 전차,M00043528,375011801,1005.0,운반손잡이 조립체,20022260,20022260,,에스앤티중공업 주식회사,
K-2 전차,M00043527,375011794,1005.0,"총열,기관총용",20022256,20022256,,에스앤티중공업 주식회사,
K-2 전차,M00044127,7162702,9999.0,수입솔,A20001291,7162702,,테크노와이시스템주식회사,
K-2 전차,M51072379,375011793,1005.0,"기관총,구경 50",20022251,20022251,,에스앤티중공업 주식회사,
K-2 전차,M00042872,375020612,8140.0,"상자,탄약용",60756806,60756806,,현대로템 주식회사,
K-2 전차,M00043012,375013710,5310.0,"와셔,평면형",60799301,60799302,,태창정밀,
K-2 전차,M00041549,375219329,5340.0,"브래킷,설치용",61516020,61516020,,현대로템 주식회사,
K-2 전차,M00041560,375167176,5840.0,안테나,61516501,61516501,,엘아이지넥스원주식회사,
K-2 전차,M00041608,375166735,1430.0,제어장치-변환기,61517101,61517101,,에스앤티중공업 주식회사,
K-2 전차,M00041607,375267625,1040.0,"유탄발사기,연막,역대책용",61517002,61517002,,에스앤티중공업 주식회사,
K-2 전차,M00043368,375550060,5340.0,"완충기,비금속제",60725711,60725711,,현대로템 주식회사,
K-2 전차,M00043369,375013560,3120.0,"부싱,슬리브형",60725713,60725714,,부산교도소,
K-2 전차,M00045061,375019120,5820.0,"수신기-송신기,무전기용",50073032,50073032,,엘아이지넥스원주식회사,
K-2 전차,M00045059,375019937,5975.0,"장치대,전기장비용",50073462,50073462,,주식회사 휴니드테크놀러지스,
K-2 전차,M00045063,375020147,5895.0,증폭기-전원공급기,50073470,50073470,,주식회사 휴니드테크놀러지스,
K-2 전차,M00045066,375020179,5895.0,"증폭기,무선 주파수용",50073581,50073581,,주식회사 휴니드테크놀러지스,
K-2 전차,M00002105,375019359,5995.0,"케이블 조립체,특수목적용,전기용",50073721,50073721,,연합정밀(주),
K-2 전차,M00045065,375019392,5995.0,"케이블 조립체,무선 주파수용",50073735,50073735,,연합정밀(주),
K-2 전차,M00045061,375019120,5820.0,"수신기-송신기,무전기용",50073032,50073032,,엘아이지넥스원주식회사,
K-2 전차,M00045059,375019937,5975.0,"장치대,전기장비용",50073462,50073462,,주식회사 휴니드테크놀러지스,
K-2 전차,M00045063,375020147,5895.0,증폭기-전원공급기,50073470,50073470,,주식회사 휴니드테크놀러지스,
K-2 전차,M00040631,375146071,5995.0,"케이블 조립체,특수목적용,전기용",A50035002,A50035002-1,,연합정밀(주),
K-2 전차,M00045060,375144160,5830.0,"제어장치,상호통신세트용",A50035031,A50035031,,연합정밀(주),
K-2 전차,M00045062,375144161,5830.0,"제어장치,상호통신세트용",A50035091,A50035091,,연합정밀(주),
K-2 전차,M00055252,375087468,5935.0,"연결기,플러그형,전기용",Q55107660,Q55107660,,(주)에이치케이씨,2021-06-14
K-2 전차,M00055246,375087448,5935.0,"연결기,플러그형,전기용",Q55107637,Q55107637,,(주)에이치케이씨,2021-06-14
K-2 전차,M00043147,375166534,1015.0,"솔,소제용,포용",61500332,61500332,,현대로템 주식회사,
K-2 전차,M00043148,375166535,7920.0,"원단,청소용",61500333,61500333,,현대로템 주식회사,
K-2 전차,M51333861,375129630,8340.0,"방수천, 정비보수용",60757011,60757011,,현대로템 주식회사,
K-2 전차,M51369753,375167178,6140.0,"전지,축전식",61508971,61508971,,인소팩주식회사,
K-2 전차,M00049718,375016069,5306.0,"볼트,내부렌치형",60734631,60734631,,태창정밀,
K-2 전차,M00049719,375016068,5315.0,"핀,직선형,무두형",60734635,60734635,,태창정밀,
K-2 전차,M00049726,375016135,4820.0,"볼,밸브용,배기구멍형",60734725,60734725,,현대로템 주식회사,
K-2 전차,M51325804,375015800,2590.0,"레버,수동 제어식",60734630,60734630,,한화디펜스 주식회사,
K-2 전차,M51325807,375015848,3040.0,"판,지지용,축용",60734633,60734633,,현대모비스(주),2021-06-14
K-2 전차,M51325808,375016128,5365.0,"링,지지용",60734634,60734634,,현대로템 주식회사,
K-2 전차,M51325810,375015817,5306.0,"볼트,기계용",60734636,60734636,,태창정밀,
K-2 전차,M51325947,375016023,5330.0,"패킹,성형식",60734724,60734724,,티케이(T.K)테크,
K-2 전차,M51325802,375016087,4730.0,"어댑터,직선형,파이프와 튜브연결용",60734628,60734628,,대성정밀주식회사,
K-2 전차,M51325803,375015965,5330.0,"패킹,성형식",60734629,60734629,,한양산업,2021-06-14
K-2 전차,M00040944,375219200,1560.0,"파이프,배기용",61526301,61526301,,현대로템 주식회사,
K-2 전차,M00040956,375219204,5340.0,"판,설치용",61526359,61526359,,현대로템 주식회사,
K-2 전차,M00040957,375306668,2990.0,"뚜껑조립체,보호용,소음과 배기파이프용",61526366,61526366,,현대로템 주식회사,
K-2 전차,M00040958,375244060,5330.0,개스킷,61526367,61526367,,한양산업,2021-06-14
K-2 전차,M00042570,375013027,2590.0,"패드,완충용",60734688,60734688,,현대로템 주식회사,
K-2 전차,M00042571,375012977,4720.0,"호스,비금속제",60734712,60734712,,주식회사 협신 하이드로릭,
K-2 전차,M00043014,375013683,9999.0,"와셔,평면형",60799301,60799306,,주식회사 거호,
K-2 전차,M00043674,37A146783,4320.0,"펌프,원심식",60079724,60079724,,현대로템 주식회사,
K-2 전차,M00044055,375012951,5330.0,"패킹,성형식",60734512,60734512,,한양산업,2021-06-14
K-2 전차,M00044061,375083913,5340.0,"지지대,가열기용",60734528,60734528,,현대로템 주식회사,
K-2 전차,M00044062,121918310,5340.0,"밴드,지지용",60734529,60734529,,현대로템 주식회사,
K-2 전차,M00044063,121770711,5340.0,"걸쇠,조임용",60734530,60734530,,현대모비스(주),2021-06-14
K-2 전차,M00044064,37A081708,2510.0,끈,60734531,60734531,,CARMAN U.S.A INC.,
K-2 전차,M00044065,37A091312,5340.0,"띠,지지용",60734532,60734532,,현대로템 주식회사,
K-2 전차,M00044066,375015984,4820.0,"밸브,배기조절용",60734533,60734533,,주식회사 동성전기,2021-06-14
K-2 전차,M51333227,375035555,5945.0,솔레노이드조립체,60753622,60753622,,현대로템 주식회사,
K-2 전차,M51333219,375035554,5945.0,솔레노이드조립체,60753614,60753614,,현대로템 주식회사,
K-2 전차,M00044068,375022944,2540.0,"가열기,차량용,격실용",60734555,60734555,,건웅테크 주식회사,
K-2 전차,M00049327,37A144847,5310.0,"너트, 널링형",60642578,60642578,,현대로템 주식회사,
K-2 전차,M00177623,37A135766,7690.0,데칼,60642587,60642587,,한화에어로스페이스 주식회사,
K-2 전차,M51333136,375081794,2540.0,보일러 조립체,60753530,60753530,,현대로템 주식회사,
K-2 전차,M00177624,37A135767,7690.0,데칼,60642588,60642588,,한화에어로스페이스 주식회사,
K-2 전차,M00178073,37A135078,4730.0,"클램프, 도선용",60642576,60642576,,한화에어로스페이스 주식회사,
K-2 전차,M51333106,375022745,2540.0,"버너 조립체, 가열기용",60753500,60753500,,건웅테크 주식회사,
K-2 전차,M00049326,37A134760,4730.0,"캡, 보호용",60642577,60642577,,현대로템 주식회사,
K-2 전차,M51333148,375022774,4530.0,연소실,60753541,60753541,,현대모비스(주),2021-06-14
K-2 전차,M00044069,375012987,5365.0,"스페이서,판형",60734583,60734583,,현대로템 주식회사,
K-2 전차,M00044074,375013012,5340.0,"브래킷,앵글형",60734596,60734596,,덕인산업,2021-06-14
K-2 전차,M00044076,375013885,5330.0,개스킷,60734606,60734606,,현대로템 주식회사,
K-2 전차,M00044077,375006072,5306.0,"볼트,기계용",60734607,60734607,,태창정밀,
K-2 전차,M00044078,37A132821,4520.0,"방열기,난방용",60734686,60734686,,덕인산업,2021-06-14
K-2 전차,M51325757,37A081011,5310.0,넛트,60734584,60734584,,태창정밀,
K-2 전차,M51345522,375013680,5310.0,"와셔,평면형",60799301,60799310,,태창정밀,
K-2 전차,M00042082,375189813,5330.0,"시일,비금속 원형 단면형",61524792,61524792,,덕인산업,2021-06-14
K-2 전차,M00042080,375219168,5365.0,"스페이서,판형",61524783,61524783,,덕인산업,2021-06-14
K-2 전차,M00043016,375013681,5310.0,"와셔,평면형",60799301,60799309,,태창정밀,
K-2 전차,M00043012,375013710,5310.0,"와셔,평면형",60799301,60799302,,태창정밀,
K-2 전차,M53041810,370041012,5310.0,와셔,KS B 1324,2호 8 S MFZnⅡ,,대창마린테크(주),2021-06-14
K-2 전차,M00040325,375174241,5340.0,덮개 조립체,61531106,61531106,,현대로템 주식회사,
K-2 전차,M00040333,375166226,5820.0,"카메라,텔레비전용",61531130,61531130,,주식회사 디앤비,2021-06-14
K-2 전차,M51092651,375053566,5310.0,"와셔,잠금식",,,KS B 1324,대우발전파워(주),
K-2 전차,M00040334,375238965,5340.0,"브래킷,설치용",61531147,61531147,,현대로템 주식회사,
K-2 전차,M51092651,375053566,5310.0,"와셔,잠금식",,,KS B 1324,대우발전파워(주),
K-2 전차,M51332346,375017332,5330.0,"패킹,성형식",60748907,60748907,,현대로템 주식회사,
K-2 전차,M00043021,375013741,5310.0,"와셔,평면형",60799301,60799314,,태창정밀,
K-2 전차,M00054528,375022403,5310.0,"와셔,잠금식",,,,연합정밀(주),
K-2 전차,M00040324,375174249,5340.0,브래킷,61531104,61531104,,주식회사 종한,
K-2 전차,M00042736,375013161,3120.0,"부싱,슬리브형",60748712,60748712,,현대로템 주식회사,
K-2 전차,M00002186,375018288,6220.0,"등 조립체,공간 표시용",60749320,60749320,,대호정기(주),
K-2 전차,M51322554,375016924,5970.0,"절연체,부싱형",60723524,60723524,,현대모비스(주),2021-06-14
K-2 전차,M51332560,375018559,5360.0,"스프링,나선형,압축",60749294,60749294,,현대모비스(주),2021-06-14
K-2 전차,M51332590,375018275,6250.0,램프홀더 조립체,60749335,60749335,,현대모비스(주),2021-06-14
K-2 전차,M51322556,375016925,5940.0,단자,60723525,60723525,,현대모비스(주),2021-06-14
K-2 전차,M51332577,375018274,6220.0,"렌즈,등용",60749323,60749323,,현대로템 주식회사,
K-2 전차,M51332574,375248032,5999.0,"하우징,전자 구성품용",60749321,60749321,,한화디펜스주식회사,
K-2 전차,M51332622,375026994,5330.0,"패킹,성형식",60749368,60749368,,현대모비스(주),2021-06-14
K-2 전차,M51322577,375015930,5905.0,"저항기,가변식,권선형,비정밀형",60723543,60723543,,현대모비스(주),2021-06-14
K-2 전차,M51322563,375017369,5330.0,"시일,비금속 특수단면용",60723531,60723531,,현대모비스(주),2021-06-14
K-2 전차,M51322595,375015833,5930.0,"부트,먼지 및 습기 방지용",60723559,60723559,,세영테크주식회사,
K-2 전차,M00178075,375018261,6220.0,"리테이너,렌즈용",60723516,60723516,,한화에어로스페이스 주식회사,
K-2 전차,M51322589,375015916,5325.0,"그로밋,비금속제",60723554,60723554,,현대모비스(주),2021-06-14
K-2 전차,M51322588,375015919,5340.0,"클립,용수철 장력식",60723553,60723553,,현대모비스(주),2021-06-14
K-2 전차,M00177625,375015832,5930.0,"부트,먼지 및 습기 방지용",60723556,60723556,,한화에어로스페이스 주식회사,
K-2 전차,M51322578,375016110,1015.0,"하우징,하부용",60723544,60723544,,한화디펜스 주식회사,
K-2 전차,M51322407,375013478,7690.0,데칼,60723311,60723311,,한화에어로스페이스 주식회사,
K-2 전차,M51322571,375017372,5310.0,"와셔,평면형",60723538,60723538,,태창정밀,
K-2 전차,M51322566,375018555,5340.0,"플런저,신속 분리식",60723533,60723533,,현대모비스(주),2021-06-14
K-2 전차,M51322590,375015917,5340.0,"클램프,루프형",60723555,60723555,,현대모비스(주),2021-06-14
K-2 전차,M00042805,375018220,2510.0,보호대 조립체,60749326,60749326,,현대로템 주식회사,
K-2 전차,M00042804,37A141131,9999.0,헤드 램프 조립체,60749211,60749211,,대호정기(주),
K-2 전차,M00187612,375013337,6220.0,전조등,60749212,60749212,,대호정기(주),
K-2 전차,M00049515,375013747,5330.0,"가스켓트,특수형",60749213,60749213,,현대로템 주식회사,
K-2 전차,M00040959,375193015,5340.0,"판,설치용",61526510,61526510,,현대로템 주식회사,
K-2 전차,M00040960,375189579,5360.0,"스프링,나선형,압축",61526520,61526520,,현대로템 주식회사,
K-2 전차,M00040961,375189580,5331.0,오-링,61526521,61526521,,한양산업,2021-06-14
K-2 전차,M00040962,375189581,2590.0,"밸브조립체,포핏,선체배수용",61526530,61526530,,현대로템 주식회사,
K-2 전차,M00040963,375187851,5340.0,"판,설치용",61526540,61526540,,현대로템 주식회사,
K-2 전차,M00040964,375187842,5310.0,"너트,풀림방지식,,브라인드 리베트용",61526541,61526541,,태창정밀,
K-2 전차,M00041017,375189585,5330.0,개스킷,61526650,61526650,,한양산업,2021-06-14
K-2 전차,M00041018,375189584,2590.0,"밸브,버섯형,선체배수용",61526651,61526651,,현대로템 주식회사,
K-2 전차,M00049567,375035439,5305.0,"나사,기계용",60775726,60775726,,태창정밀,
K-2 전차,M51338733,375035491,5310.0,"와셔,평면형",60775727,60775727,,태창정밀,
K-2 전차,M00049562,375035556,4320.0,"전동기,유압식",60775701,60775701,,현대로템 주식회사,
